algorithm,trial,second,throughput,avg_rtt,p95_rtt,fairness_index,fairness_alive,max_imbalance,h1_conns,h2_conns,h3_conns,h1_sels,h2_sels,h3_sels,h1_rtt,h2_rtt,h3_rtt,h1_alive,h2_alive,h3_alive,decision_latency_us
round_robin,1,126,1,10.09,13.347,1.0,1.0,38,38,0,0,702,702,701,0.013436,0.012548,0.004286,1,0,1,2277.9
round_robin,1,127,1,9.798,12.546,1.0,1.0,38,38,0,0,702,702,702,0.012547,0.012533,0.004313,1,0,1,2277.9
round_robin,1,128,1,9.822,12.586,1.0,1.0,38,38,0,0,703,702,702,0.012572,0.012588,0.004306,1,0,1,2277.9
round_robin,1,129,1,9.846,12.581,1.0,1.0,38,38,0,0,703,703,702,0.012576,0.012582,0.00438,1,0,1,2277.9
round_robin,1,130,1,9.86,12.61,1.0,1.0,38,38,0,0,703,703,703,0.012613,0.012588,0.00438,1,0,1,2277.9
round_robin,1,131,0,9.816,12.61,1.0,1.0,38,38,0,0,703,703,703,0.012613,0.012588,0.004247,1,0,1,2277.9
round_robin,1,132,1,9.795,12.625,1.0,1.0,38,38,0,0,704,703,703,0.01248,0.012641,0.004264,1,0,1,2277.9
round_robin,1,133,1,9.773,12.539,1.0,1.0,38,38,0,0,704,704,703,0.01254,0.012526,0.004252,1,0,1,2277.9
round_robin,1,134,1,9.78,12.535,1.0,1.0,38,38,0,0,704,704,704,0.012536,0.012528,0.004275,1,0,1,2277.9
round_robin,1,135,1,9.856,12.649,1.0,1.0,38,38,0,0,705,704,704,0.012651,0.01263,0.004286,1,0,1,2277.9
round_robin,1,136,1,10.237,13.489,1.0,1.0,38,38,0,0,705,705,704,0.013558,0.012867,0.004286,1,0,1,2277.9
round_robin,1,137,1,10.243,13.489,1.0,1.0,38,38,0,0,705,705,705,0.013558,0.012867,0.004304,1,0,1,2277.9
round_robin,1,138,1,9.979,13.01,1.0,1.0,38,38,0,0,706,705,705,0.013056,0.012599,0.004281,1,0,1,2277.9
round_robin,1,139,1,9.828,12.605,1.0,1.0,38,38,0,0,706,706,705,0.012605,0.012601,0.004278,1,0,1,2277.9
