algorithm,trial,second,throughput,avg_rtt,p95_rtt,fairness_index,fairness_alive,max_imbalance,h1_conns,h2_conns,h3_conns,h1_sels,h2_sels,h3_sels,h1_rtt,h2_rtt,h3_rtt,h1_alive,h2_alive,h3_alive,decision_latency_us
round_robin,1,127,1,10.985,12.917,1.0,1.0,40,0,40,0,185,184,184,0.007469,0.012524,0.012961,0,1,1,2209.1
round_robin,1,128,1,10.852,12.559,1.0,1.0,40,0,40,0,185,185,184,0.007469,0.012524,0.012563,0,1,1,2209.1
round_robin,1,129,1,11.244,13.604,1.0,1.0,40,0,40,0,185,185,185,0.007482,0.013723,0.012528,0,1,1,2209.1
round_robin,1,130,1,10.854,12.57,1.0,1.0,40,0,40,0,186,185,185,0.007429,0.012571,0.012561,0,1,1,2209.1
round_robin,1,131,1,10.862,12.592,1.0,1.0,40,0,40,0,186,186,185,0.00746,0.012525,0.0126,0,1,1,2209.1
round_robin,1,132,1,10.984,12.849,1.0,1.0,40,0,40,0,186,186,186,0.00748,0.012596,0.012877,0,1,1,2209.1
round_robin,1,133,1,10.833,12.535,1.0,1.0,40,0,40,0,187,186,186,0.007449,0.012538,0.012512,0,1,1,2209.1
round_robin,1,134,1,10.836,12.535,1.0,1.0,40,0,40,0,187,187,186,0.007459,0.012538,0.012512,0,1,1,2209.1
round_robin,1,135,1,11.21,13.307,1.0,1.0,40,0,40,0,187,187,187,0.007459,0.013362,0.012809,0,1,1,2209.1
round_robin,1,136,1,11.017,12.83,1.0,1.0,40,0,40,0,188,187,187,0.007405,0.012814,0.012832,0,1,1,2209.1
round_robin,1,137,0,10.939,12.787,1.0,1.0,40,0,40,0,188,187,187,0.007446,0.012812,0.012558,0,1,1,2209.1
round_robin,1,138,1,11.182,13.086,1.0,1.0,40,0,40,0,188,188,187,0.007413,0.013091,0.013043,0,1,1,2209.1
round_robin,1,139,1,10.914,12.657,1.0,1.0,40,0,40,0,188,188,188,0.007457,0.01266,0.012626,0,1,1,2209.1
round_robin,1,140,1,10.849,12.615,1.0,1.0,40,0,40,0,189,188,188,0.007407,0.012514,0.012626,0,1,1,2209.1
round_robin,1,141,1,10.842,12.595,1.0,1.0,40,0,40,0,189,189,188,0.007407,0.012514,0.012604,0,1,1,2209.1
round_robin,1,142,1,10.853,12.633,1.0,1.0,40,0,40,0,189,189,189,0.007359,0.012641,0.012559,0,1,1,2209.1
round_robin,1,143,1,10.856,12.626,1.0,1.0,40,0,40,0,190,189,189,0.007401,0.012532,0.012636,0,1,1,2209.1
round_robin,1,144,1,11.054,12.82,1.0,1.0,40,0,40,0,190,190,189,0.007702,0.012843,0.012617,0,1,1,2209.1
round_robin,1,145,1,11.017,12.985,1.0,1.0,40,0,40,0,190,190,190,0.00743,0.012592,0.013029,0,1,1,2209.1
round_robin,1,146,1,10.849,12.568,1.0,1.0,40,0,40,0,191,190,190,0.007423,0.012554,0.012569,0,1,1,2209.1
round_robin,1,147,1,10.849,12.568,1.0,1.0,40,0,40,0,191,191,190,0.007423,0.012554,0.012569,0,1,1,2209.1
round_robin,1,148,1,11.197,13.35,1.0,1.0,40,0,40,0,191,191,191,0.007394,0.013413,0.012784,0,1,1,2209.1
round_robin,1,149,1,10.961,12.902,1.0,1.0,40,0,40,0,192,191,191,0.007447,0.012489,0.012948,0,1,1,2209.1
round_robin,1,150,1,10.985,12.801,1.0,1.0,40,0,40,0,192,192,191,0.007551,0.012826,0.012579,1,1,1,2209.1
round_robin,1,151,1,15.06,19.254,1.0,1.0,40,1,40,0,192,192,192,0.019994,0.01259,0.012597,1,1,1,2209.1
round_robin,1,152,11,13.67,15.513,1.0,1.0,38,3,38,0,196,196,195,0.015838,0.012583,0.012589,1,1,1,2209.1
round_robin,1,153,1,13.682,15.546,1.0,1.0,38,4,38,0,196,196,196,0.015875,0.012583,0.012589,1,1,1,2209.1
round_robin,1,154,11,13.684,15.55,1.0,1.0,38,4,38,0,200,200,199,0.015875,0.012625,0.012553,1,1,1,2209.1
round_robin,1,155,1,14.023,15.541,1.0,1.0,38,6,38,0,200,200,200,0.015776,0.013431,0.012861,1,1,1,2209.1
round_robin,1,156,11,13.715,15.633,1.0,1.0,38,7,38,0,204,204,203,0.015967,0.012555,0.012624,1,1,1,2209.1
round_robin,1,157,1,13.618,15.38,1.0,1.0,33,9,33,0,204,204,204,0.01569,0.012574,0.01259,1,1,1,2209.1
round_robin,1,158,11,14.206,15.931,1.0,1.0,33,11,33,0,208,208,207,0.016191,0.01359,0.012837,1,1,1,2209.1
round_robin,1,159,1,14.066,15.553,1.0,1.0,33,12,33,0,208,208,208,0.015771,0.01359,0.012837,1,1,1,2209.1
round_robin,1,160,11,13.697,15.47,1.0,1.0,33,12,33,0,212,212,211,0.015771,0.012562,0.012759,1,1,1,2209.1
round_robin,1,161,1,13.719,15.364,1.0,1.0,27,14,27,0,212,212,212,0.015632,0.012571,0.012955,1,1,1,2209.1
round_robin,1,162,11,13.789,15.459,1.0,1.0,27,15,27,0,216,216,215,0.01575,0.012775,0.012842,1,1,1,2209.1
round_robin,1,163,1,13.807,15.853,1.0,1.0,27,17,27,0,216,216,216,0.016212,0.012589,0.01262,1,1,1,2209.1
round_robin,1,164,11,13.806,15.475,1.0,1.0,27,18,27,0,220,220,219,0.015766,0.012852,0.012801,1,1,1,2209.1
round_robin,1,165,1,13.665,15.507,1.0,1.0,22,20,22,0,220,220,220,0.015808,0.012386,0.012801,1,1,1,2209.1
round_robin,1,166,1,13.599,15.487,1.0,1.0,22,20,22,0,221,220,220,0.015808,0.012386,0.012602,1,1,1,2209.1
round_robin,1,167,10,13.86,15.903,1.0,1.0,22,22,22,0,224,224,223,0.016241,0.012472,0.012866,1,1,1,2209.1
round_robin,1,168,1,14.095,15.751,1.0,1.0,23,23,22,0,224,224,224,0.015981,0.012624,0.013679,1,1,1,2209.1
round_robin,1,169,11,13.956,15.469,1.0,1.0,25,25,16,0,228,228,227,0.015697,0.013416,0.012754,1,1,1,2209.1
round_robin,1,170,1,13.888,15.678,1.0,1.0,26,26,16,0,228,228,228,0.015992,0.012856,0.012816,1,1,1,2209.1
round_robin,1,171,11,13.947,15.614,1.0,1.0,28,28,16,0,232,232,231,0.01586,0.012581,0.0134,1,1,1,2209.1
round_robin,1,172,1,13.947,15.614,1.0,1.0,28,28,16,0,232,232,232,0.01586,0.012581,0.0134,1,1,1,2209.1
round_robin,1,173,11,13.675,15.543,1.0,1.0,29,29,11,0,236,236,235,0.015869,0.012607,0.012548,1,1,1,2209.1
round_robin,1,174,1,13.627,15.475,1.0,1.0,31,31,11,0,236,236,236,0.015797,0.01251,0.012574,1,1,1,2209.1
round_robin,1,175,11,13.84,15.736,1.0,1.0,34,34,11,0,240,240,239,0.016057,0.012847,0.012616,1,1,1,2209.1
round_robin,1,176,1,13.835,15.755,1.0,1.0,34,34,11,0,240,240,240,0.016078,0.012576,0.012852,1,1,1,2209.1
round_robin,1,177,11,13.931,15.559,1.0,1.0,36,36,6,0,244,244,243,0.015798,0.012583,0.013413,1,1,1,2209.1
round_robin,1,178,1,13.931,15.559,1.0,1.0,36,36,6,0,244,244,244,0.015798,0.012583,0.013413,1,1,1,2209.1
round_robin,1,179,11,13.991,15.84,1.0,1.0,37,37,6,0,248,248,247,0.016166,0.012901,0.012905,1,1,1,2209.1
round_robin,2,0,0,15.718,25.46,1.0,1.0,0,0,0,0,0,0,0,0.007691,0.012571,0.026892,1,1,1,2210.5
round_robin,2,1,1,15.983,25.463,0.3333,0.3333,42,42,0,0,1,0,0,0.008453,0.012603,0.026892,1,1,1,2210.5
round_robin,2,2,1,16.259,26.21,0.6667,0.6667,42,42,0,3,1,1,0,0.008453,0.012603,0.027722,1,1,1,2210.5
round_robin,2,3,11,15.918,25.84,0.9883,0.9883,42,42,0,5,5,4,4,0.007429,0.013066,0.027259,1,1,1,2210.5
round_robin,2,4,1,15.678,25.368,0.9899,0.9899,42,42,0,6,5,5,4,0.007689,0.012553,0.026792,1,1,1,2210.5
round_robin,2,5,11,15.397,24.646,0.9968,0.9968,42,42,0,8,9,8,8,0.007429,0.0128,0.025962,1,1,1,2210.5
round_robin,2,6,1,15.606,25.168,0.9971,0.9971,42,42,0,9,9,9,8,0.007421,0.012863,0.026535,1,1,1,2210.5
round_robin,2,7,11,15.709,24.922,0.9985,0.9985,42,42,0,11,13,12,12,0.007481,0.013449,0.026197,1,1,1,2210.5
round_robin,2,8,1,15.709,24.922,0.9986,0.9986,42,42,0,11,13,13,12,0.007481,0.013449,0.026197,1,1,1,2210.5
round_robin,2,9,11,16.01,25.541,0.9992,0.9992,42,42,0,12,17,16,16,0.007793,0.013341,0.026897,1,1,1,2210.5
round_robin,2,10,1,15.6,25.338,0.9992,0.9992,42,42,0,14,17,17,16,0.007428,0.012622,0.026751,1,1,1,2210.5
round_robin,2,11,11,15.51,25.165,0.9995,0.9995,42,42,0,16,21,20,20,0.007399,0.012566,0.026565,1,1,1,2210.5
round_robin,2,12,1,15.731,25.544,0.9995,0.9995,42,42,0,17,21,21,20,0.007384,0.012856,0.026954,1,1,1,2210.5
round_robin,2,13,11,15.64,25.514,0.9996,0.9996,42,42,0,17,25,24,24,0.007414,0.012553,0.026954,1,1,1,2210.5
round_robin,2,14,1,15.503,25.143,0.9996,0.9996,42,42,0,19,25,25,24,0.007414,0.012553,0.026542,1,1,1,2210.5
round_robin,2,15,11,15.456,24.707,0.9997,0.9997,42,42,0,20,29,28,28,0.007402,0.012952,0.026013,1,1,1,2210.5
round_robin,2,16,1,15.681,25.214,0.9997,0.9997,42,42,0,22,29,29,28,0.007471,0.013,0.026571,1,1,1,2210.5
round_robin,2,17,11,15.497,25.134,0.9998,0.9998,42,42,0,23,33,32,32,0.007411,0.012548,0.026533,1,1,1,2210.5
round_robin,2,18,1,15.412,24.803,0.9998,0.9998,42,42,0,25,33,33,32,0.007496,0.012579,0.026161,1,1,1,2210.5
